rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	hesitation	speaker_id	before_pause	after_pause	pause_dur	iso_dur
8.321	8.321275510204082	8.37127551020409	133	153	141	142	85.91	141	141	141	141	85.71	0	0	4.34	0	0	0	0	74	74	0	0.050000000000007816	0	0	0	0.16	0	79.7	0	1	0	0	0	0.08999999999999986
8.411	8.411275510204081	8.446275510204087	98	113	99	102	80.22	99	99	99	99	79.59	0	0	-6.08	0	0	0	0	33	33	0	0.03500000000000547	0	0	0	0.04	0	77	0	1	0	0	0	0.16500000000000092
8.576	8.576275510204082	8.636275510204092	98	105	99	99	79.68	99	99	99	99	79.58	0	0	0.03	0	0	0	0	33	33	0	0.06000000000000938	0	0	0	0.13	0	77	0	1	0	0	0	0.254999999999999
8.831	8.831275510204081	8.846275510204084	98	98	98	98	79.5	98	98	98	98	79.49	0	0	-0.06	0	0	0	0	32	32	0	0.015000000000002345	0	0	0	0.195	0	72.6	0	1	0	0	0	0.120000000000001
8.951	8.951275510204082	8.976275510204086	94	99	97	97	79.36	97	97	97	97	79.34	0	0	-0.04	0	0	0	0	31	31	0	0.025000000000003908	0	0	0	0.105	0	76.5	0	1	0	0	0	0.04499999999999993
8.996	8.996275510204082	9.071275510204094	79	93	88	87	77.37	88	88	88	88	77.55	0	0	-1.65	0	0	0	0	19	19	0	0.07500000000001172	0	0	0	0.02	0	76.2	0	1	0	0	0	0.1349999999999998
9.131	9.131275510204082	9.156275510204086	117	118	118	118	82.62	118	118	118	118	82.68	0	0	5.16	0	0	0	0	53	53	0	0.025000000000003908	0	0	0	0.06	0	63.3	0	1	1	0	0.36	0.025000000000003908
9.516	9.516275510204082	9.556275510204088	86	94	92	91	78.21	92	92	92	92	78.33	0	0	-4.26	0	0	0	0	24	24	0	0.04000000000000625	0	0	0	0.36	0	73.9	0	1	0	1	0	0.17999999999999972
9.696	9.696275510204082	9.756275510204091	101	130	117	117	82.55	117	117	117	117	82.49	0	0	4.2	0	0	0	0	53	53	0	0.06000000000000938	0	0	0	0.14	0	79.6	0	1	0	0	0	0.10999999999999943
9.806	9.806275510204081	9.836275510204086	83	94	88	89	77.72	88	88	88	88	77.58	0	0	-4.86	0	0	0	0	19	19	0	0.03000000000000469	0	0	0	0.05	0	73.7	0	1	0	0	0	0.2400000000000002
10.046	10.046275510204081	10.091275510204088	76	86	84	84	76.82	84	84	84	84	76.87	0	0	-0.64	0	0	0	0	14	14	0	0.045000000000007034	0	0	0	0.21	0	69.9	0	1	1	0	0.89	0.045000000000007034
10.981	10.981275510204082	11.076275510204097	99	107	105	105	80.61	105	105	105	105	80.6	0	0	3.89	0	0	0	0	40	40	0	0.09500000000001485	0	0	0	0.89	0	77.2	0	1	0	1	0	0.1349999999999998
11.116	11.116275510204082	11.146275510204086	89	94	94	93	78.6	94	94	94	94	78.69	0	0	-1.89	0	0	0	0	27	27	0	0.03000000000000469	0	0	0	0.04	0	74.5	0	1	0	0	0	0.125
11.241	11.241275510204082	11.266275510204085	84	92	90	89	77.82	90	90	90	90	77.97	0	0	-0.68	0	0	0	0	22	22	0	0.025000000000003908	0	0	0	0.095	0	76	0	1	0	0	0	0.15000000000000036
11.391	11.391275510204082	11.496275510204098	166	224	196	195	91.3	174	224	174	224	93.72	1	4.38	11.44	4.38	0	4.38	0	99	100	29	0.10500000000001641	0	0	0	0.125	0	76.9	0	1	1	0	0.585	0.10500000000001641
12.081	12.081275510204081	12.101275510204085	131	134	133	133	84.68	133	133	133	133	84.7	0	0	-8.99	0	0	0	0	67	67	0	0.020000000000003126	0	0	0	0.585	0	81	0	1	0	1	0	0.040000000000000924
12.121	12.121275510204082	12.176275510204091	125	130	128	128	84.1	128	128	128	128	84.12	0	0	-0.55	0	0	0	0	63	63	0	0.0550000000000086	0	0	0	0.02	0	79.7	0	1	0	0	0	0.1349999999999998
12.256	12.256275510204082	12.351275510204097	160	174	167	166	88.57	167	167	167	167	88.64	0	0	4.64	0	0	0	0	94	94	0	0.09500000000001485	0	0	0	0.08	0	80.7	0	1	0	0	0	0.16499999999999915
12.421	12.421275510204081	12.48127551020409	119	170	149	147	86.43	170	119	119	170	88.99	-1	-6.19	0.38	0	-6.19	6.19	0	96	54	-42	0.06000000000000938	0	0	0	0.07	0	80	0	1	0	0	0	0.13000000000000078
12.551	12.551275510204082	12.636275510204095	103	115	107	108	81.18	107	107	107	107	81.03	0	0	-1.71	0	0	0	0	42	42	0	0.08500000000001329	0	0	0	0.07	0	77.9	0	1	0	0	0	0.34499999999999886
12.896	12.896275510204081	12.936275510204087	96	108	106	104	80.55	106	106	106	106	80.8	0	0	-0.1	0	0	0	0	41	41	0	0.04000000000000625	0	0	0	0.26	0	77.6	0	1	0	0	0	0.15500000000000114
13.051	13.051275510204082	13.086275510204088	93	107	100	99	79.7	100	100	100	100	79.73	0	0	-1	0	0	0	0	34	34	0	0.03500000000000547	0	0	0	0.115	0	77.5	0	1	0	0	0	0.10999999999999943
13.161	13.161275510204081	13.206275510204089	89	98	94	94	78.71	94	94	94	94	78.74	0	0	-0.99	0	0	0	0	27	27	0	0.045000000000007034	0	0	0	0.075	0	78	0	1	0	0	0	0.15500000000000114
13.316	13.316275510204083	13.351275510204088	95	118	99	103	80.27	99	99	99	99	79.67	0	0	1.01	0	0	0	0	33	33	0	0.03500000000000547	0	0	0	0.11	0	76.8	0	1	0	0	0	0.0799999999999983
13.396	13.396275510204081	13.45127551020409	91	95	93	93	78.54	93	93	93	93	78.47	0	0	-1.08	0	0	0	0	26	26	0	0.0550000000000086	0	0	0	0.045	0	74.5	0	1	0	0	0	0.10500000000000043
13.501	13.501275510204081	13.566275510204092	76	97	86	86	77.24	86	86	86	86	77.3	0	0	-1.17	0	0	0	0	16	16	0	0.06500000000001016	0	0	0	0.05	0	74.7	0	1	0	0	0	0.40000000000000036
13.901	13.901275510204082	13.946275510204089	84	114	93	96	79.18	93	93	93	93	78.64	0	0	1.53	0	0	0	0	26	26	0	0.045000000000007034	0	0	0	0.335	0	77.4	0	1	0	0	0	0.14000000000000057
14.041	14.041275510204082	14.081275510204089	87	91	88	89	77.76	88	88	88	88	77.56	0	0	-0.91	0	0	0	0	19	19	0	0.04000000000000625	0	0	0	0.095	0	75.6	0	1	0	0	0	0.19500000000000028
14.236	14.236275510204083	14.271275510204088	76	83	81	81	76.12	81	81	81	81	76.18	0	0	-1.34	0	0	0	0	9	9	0	0.03500000000000547	0	0	0	0.155	0	73.1	0	1	0	0	0	0.129999999999999
14.366	14.366275510204082	14.466275510204097	77	94	80	82	76.43	94	77	77	94	78.77	-1	-3.45	2.69	0	-3.45	3.45	0	27	4	-24	0.10000000000001563	0	0	0	0.095	0	72.7	0	1	0	0	0	0.14000000000000057
14.506	14.506275510204082	14.591275510204095	77	118	85	88	77.64	77	118	77	118	82.69	1	7.39	0.1	7.39	0	7.39	0	4	53	49	0.08500000000001329	0	0	0	0.04	0	68.4	0	1	1	0	0.905	0.08500000000001329
15.496	15.496275510204082	15.566275510204093	96	108	101	103	80.25	101	101	101	101	79.98	0	0	-2.61	0	0	0	0	35	35	0	0.07000000000001094	0	0	0	0.905	0	77	0	1	0	1	0	0.25
15.746	15.746275510204082	15.79127551020409	97	105	100	100	79.83	100	100	100	100	79.76	0	0	-0.14	0	0	0	0	34	34	0	0.045000000000007034	0	0	0	0.18	0	79.9	0	1	0	0	0	0.129999999999999
15.876	15.876275510204081	15.976275510204097	132	197	151	159	87.76	136	197	136	197	91.47	1	4.91	5.38	4.91	0	4.91	0	70	100	43	0.10000000000001563	0	0	0	0.085	0	80.5	0	1	1	0	0.625	0.10000000000001563
16.601	16.601275510204083	16.641275510204075	124	126	125	125	83.69	125	125	125	125	83.71	0	0	-7.75	0	0	0	0	60	60	0	0.03999999999999204	0	0	0	0.625	0	79.4	0	1	0	1	0	0.06499999999999773
16.666	16.66627551020408	16.756275510204063	86	123	103	103	80.38	123	86	86	123	83.43	-1	-6.12	-0.15	0	-6.12	6.12	0	58	16	-42	0.0899999999999821	0	0	0	0.025	0	81.2	0	1	1	0	0.845	0.0899999999999821
17.601	17.601275510204083	17.67127551020407	125	131	126	127	83.97	126	126	126	126	83.82	0	0	6.71	0	0	0	0	61	61	0	0.06999999999998607	0	0	0	0.845	0	80.8	0	1	0	1	0	0.08999999999999986
17.691	17.691275510204083	17.74627551020407	101	131	124	121	83.07	124	124	124	124	83.56	0	0	-0.17	0	0	0	0	59	59	0	0.05499999999998906	0	0	0	0.02	0	80.4	0	1	0	0	0	0.125
17.816	17.816275510204083	17.891275510204068	124	146	139	138	85.3	139	139	139	139	85.47	0	0	2.02	0	0	0	0	73	73	0	0.07499999999998508	0	0	0	0.07	0	81	0	1	0	0	0	0.1750000000000007
17.991	17.991275510204083	18.10127551020406	100	163	119	126	83.75	163	100	100	163	88.21	-1	-8.48	2.79	0	-8.48	8.48	0	91	34	-58	0.10999999999997812	0	0	0	0.1	0	81.2	0	1	0	0	0	0.22999999999999687
18.221	18.22127551020408	18.251275510204074	134	145	142	141	85.77	142	142	142	142	85.91	0	0	6.19	0	0	0	0	75	75	0	0.02999999999999403	0	0	0	0.12	0	82.1	0	1	0	0	0	0.08000000000000185
18.301	18.301275510204082	18.331275510204076	130	144	141	139	85.48	141	141	141	141	85.7	0	0	-0.1	0	0	0	0	74	74	0	0.02999999999999403	0	0	0	0.05	0	80.8	0	1	0	0	0	0.09499999999999886
18.396	18.39627551020408	18.476275510204065	99	127	116	115	82.16	127	99	99	127	83.87	-1	-4.26	-1.81	0	-4.26	4.26	0	62	33	-30	0.07999999999998408	0	0	0	0.065	0	79.6	0	1	0	0	0	0.11500000000000199
18.511	18.511275510204083	18.561275510204073	89	100	99	97	79.36	99	99	99	99	79.7	0	0	0.14	0	0	0	0	33	33	0	0.04999999999999005	0	0	0	0.035	0	77.5	0	1	0	0	0	0.15499999999999758
18.666	18.66627551020408	18.701275510204074	101	113	108	107	80.93	108	108	108	108	81.1	0	0	1.55	0	0	0	0	43	43	0	0.03499999999999304	0	0	0	0.105	0	78.5	0	1	0	0	0	0.060000000000002274
18.726	18.726275510204083	18.776275510204073	103	117	116	115	82.29	116	116	116	116	82.43	0	0	1.37	0	0	0	0	51	51	0	0.04999999999999005	0	0	0	0.025	0	78.8	0	1	0	0	0	0.18499999999999872
18.911	18.91127551020408	18.96127551020407	100	123	119	116	82.32	119	119	119	119	82.83	0	0	0.54	0	0	0	0	54	54	0	0.04999999999999005	0	0	0	0.135	0	80.2	0	1	0	0	0	0.11500000000000199
19.026	19.026275510204083	19.056275510204078	98	104	102	101	80.07	102	102	102	102	80.14	0	0	-2.6	0	0	0	0	36	36	0	0.02999999999999403	0	0	0	0.065	0	79	0	1	0	0	0	0.04499999999999815
19.071	19.07127551020408	19.146275510204067	94	100	99	98	79.48	99	99	99	99	79.6	0	0	-0.47	0	0	0	0	33	33	0	0.07499999999998508	0	0	0	0.015	0	76.9	0	1	0	0	0	0.14499999999999957
19.216	19.21627551020408	19.241275510204076	93	97	95	95	78.88	95	95	95	95	78.99	0	0	-0.56	0	0	0	0	28	28	0	0.024999999999995026	0	0	0	0.07	0	76.2	0	1	0	0	0	0.09500000000000242
19.311	19.311275510204084	19.356275510204075	91	100	99	97	79.33	99	99	99	99	79.56	0	0	0.72	0	0	0	0	33	33	0	0.04499999999999105	0	0	0	0.07	0	76.2	0	1	0	0	0	0.07499999999999929
19.386	19.386275510204083	19.416275510204077	100	103	102	102	80.1	102	102	102	102	80.11	0	0	0.55	0	0	0	0	36	36	0	0.02999999999999403	0	0	0	0.03	0	74.6	0	1	0	0	0	0.22499999999999787
19.611	19.61127551020408	19.686275510204066	96	113	105	105	80.72	105	105	105	105	80.67	0	0	0.6	0	0	0	0	40	40	0	0.07499999999998508	0	0	0	0.195	0	78.6	0	1	0	0	0	0.14499999999999957
19.756	19.75627551020408	19.781275510204075	85	105	103	95	78.95	103	103	103	103	80.3	0	0	-0.27	0	0	0	0	38	38	0	0.024999999999995026	0	0	0	0.07	0	74.1	0	1	0	0	0	0.08999999999999986
19.846	19.84627551020408	19.931275510204063	85	93	89	89	77.76	89	89	89	89	77.82	0	0	-2.42	0	0	0	0	21	21	0	0.08499999999998309	0	0	0	0.065	0	73.9	0	1	0	0	0	0.21000000000000085
20.056	20.05627551020408	20.11127551020407	85	91	86	87	77.42	86	86	86	86	77.26	0	0	-0.45	0	0	0	0	16	16	0	0.05499999999998906	0	0	0	0.125	0	74.8	0	1	0	0	0	0.14000000000000057
20.196	20.19627551020408	20.281275510204065	109	119	114	114	82.11	114	114	114	114	82.09	0	0	4.97	0	0	0	0	49	49	0	0.08499999999998309	0	0	0	0.085	0	75.6	0	1	0	0	0	0.10999999999999943
20.306	20.30627551020408	20.421275510204058	170	235	223	214	92.91	170	218	170	234	94.45	1	5.53	6.92	5.53	0	5.53	0	96	100	37	0.11499999999997712	0	0	0	0.025	0	77.4	0	1	1	0	0.635	0.11499999999997712
21.056	21.05627551020408	21.181275510204056	129	150	132	134	84.89	132	132	132	132	84.64	0	0	-8.58	0	0	0	0	67	67	0	0.12499999999997513	0	0	0	0.635	0	80.6	0	1	0	1	0	0.16000000000000014
21.216	21.21627551020408	21.26627551020407	144	158	157	155	87.37	157	157	157	157	87.59	0	0	3.06	0	0	0	0	87	87	0	0.04999999999999005	0	0	0	0.035	0	80.2	0	1	0	0	0	0.11500000000000199
21.331	21.331275510204083	21.356275510204078	155	164	161	160	87.93	161	161	161	161	88.07	0	0	0.53	0	0	0	0	90	90	0	0.024999999999995026	0	0	0	0.065	0	80.8	0	1	0	0	0	0.125
21.456	21.456275510204083	21.506275510204073	113	129	123	122	83.23	123	123	123	123	83.43	0	0	-4.54	0	0	0	0	58	58	0	0.04999999999999005	0	0	0	0.1	0	79.7	0	1	0	0	0	0.11499999999999844
21.571	21.57127551020408	21.606275510204075	103	114	111	109	81.3	111	111	111	111	81.56	0	0	-1.75	0	0	0	0	46	46	0	0.03499999999999304	0	0	0	0.065	0	79.3	0	1	0	0	0	0.14499999999999957
21.716	21.71627551020408	21.801275510204064	95	107	105	103	80.31	105	105	105	105	80.58	0	0	-0.95	0	0	0	0	40	40	0	0.08499999999998309	0	0	0	0.11	0	77.8	0	1	0	0	0	0.129999999999999
21.846	21.84627551020408	22.016275510204046	104	117	114	113	81.93	114	114	114	114	82.01	0	0	1.44	0	0	0	0	49	49	0	0.16999999999996618	0	0	0	0.045	0	79.5	0	1	0	0	0	0.23500000000000298
22.081	22.081275510204083	22.10127551020408	96	100	98	98	79.39	98	98	98	98	79.5	0	0	-2.5	0	0	0	0	32	32	0	0.01999999999999602	0	0	0	0.065	0	76.7	0	1	0	0	0	0.11499999999999844
22.196	22.19627551020408	22.276275510204066	84	95	91	91	78.16	91	91	91	91	78.24	0	0	-1.14	0	0	0	0	23	23	0	0.07999999999998408	0	0	0	0.095	0	74.8	0	1	0	0	0	0.14499999999999957
